Name,X,Y,Type,Error
hy764_fair,576137.0209,337845.8784,head,25.0
hy771_fair,571317.2476,347428.8124,head,25.0
ia210_fair,557628.1513,325851.4954,head,25.0
ia232_fair,557511.5723,325865.9643,head,25.0
ia244_fair,555899.8308,336490.7812,head,25.0
ib551_fair,564354.4788,338520.1614,head,25.0
ib552_fair,562781.8545,348552.2944,head,25.0
ib567_i_poor,557635.7033,346529.1617,head,35.0
ib568_fair,558427.9047,348176.1203,head,25.0
ie368_fair,577732.6222,345072.619,head,25.0
ie382_fair,547690.6684,320447.3958,head,25.0
ie383_fair,552809.3829,318239.3574,head,25.0
ie851_fair,550102.674,315400.7633,head,25.0
ie867_fair,584214.6826,332007.0371,head,25.0
ie869_fair,571240.0253,346910.0133,head,25.0
ie870_fair,576302.7684,330553.2911,head,25.0
ig217_fair,578283.2984,344456.8609,head,25.0
ig254_fair,571591.3521,340793.939,head,25.0
ig275_fair,559494.1188,349227.1886,head,25.0
ig276_fair,568758.3371,339387.0633,head,25.0
ig294_poor,577899.6548,341108.9453,head,35.0
ig298_fair,598095.0082,326334.1508,head,25.0
ig299_fair,597862.7614,326036.1737,head,25.0
ii011_fair,542744.0009,348040.1789,head,25.0
ii015_fair,543603.8148,346592.4195,head,25.0
ii703_poor,568854.9311,339620.1425,head,35.0
ii704_fair,538265.3422,351979.4865,head,25.0
ii713_fair,571135.261,342847.2206,head,25.0
ii724_fair,552133.1054,344671.4416,head,25.0
ii726_fair,550717.3158,315184.0255,head,25.0
ii727_fair,555361.5214,320611.01,head,25.0
ii728_fair,555738.3137,320367.8978,head,25.0
ii729_fair,564984.0528,320939.8776,head,25.0
ii736_fair,558043.6277,317617.9629,head,25.0
ii737_fair,570646.1581,324858.7563,head,25.0
ii761_fair,545181.0148,351763.2263,head,25.0
ii764_fair,568640.9628,339509.1378,head,25.0
ii768_fair,576337.1618,351594.2349,head,25.0
ii777_fair,550078.9391,315195.8226,head,25.0
ii781_fair,566048.1652,322236.672,head,25.0
ii787_poor,538180.8496,352012.541,head,35.0
ii788_fair,552965.6505,324666.3609,head,25.0
ii794_fair,552916.4459,344482.9108,head,25.0
ii911_fair,542914.6307,315850.0201,head,25.0
ii921_fair,561120.719,318523.0311,head,25.0
ii932_fair,564499.4503,331912.1271,head,25.0
ii941_fair,553145.1088,318904.6525,head,25.0
ii952_fair,579431.0566,332734.646,head,25.0
ii956_fair,558497.3308,328508.0557,head,25.0
ii961_fair,544758.4464,316673.0783,head,25.0
ii973_fair,568018.8332,323130.3886,head,25.0
ii988_fair,558847.8978,324158.2756,head,25.0
ii990_fair,559601.8004,321697.2117,head,25.0
ii992_poor,574449.2745,320248.0109,head,35.0
ii993_fair,563340.1022,331419.6057,head,25.0
ii999_fair,552924.448,319928.49,head,25.0
il150_fair,588661.5212,342025.0894,head,25.0
il404_fair,576988.1706,341999.0439,head,25.0
il408_fair,557566.3062,325892.1796,head,25.0
il410_fair,557865.0451,326117.4009,head,25.0
il411_fair,558566.4407,325464.9067,head,25.0
il418_poor,560013.2936,323311.0233,head,35.0
il428_fair,578103.2093,342692.9671,head,25.0
il429_good,596523.2872,315815.1147,head,25.0
il436_fair,564270.2872,338562.2368,head,25.0
il437_fair,581577.3807,339000.55799999996,head,25.0
il456_fair,569608.5028,339199.9328,head,25.0
il457_fair,570843.7499,337703.7687,head,25.0
il468_fair,581881.6669,346198.3629,head,25.0
il469_fair,579874.4896,337241.096,head,25.0
il476_fair,582815.6672,344302.4268,head,25.0
im009_fair,576958.2449,352421.4005,head,25.0
im010_fair,577967.4433,327840.6858,head,25.0
im017_fair,550867.4867,349753.7368,head,25.0
im018_fair,569043.9264,339402.8016,head,25.0
im063_fair,552507.3717,344577.2236,head,25.0
im064_fair,568702.8997,339090.922,head,25.0
im065_fair,572564.3309,347629.424,head,25.0
im066_fair,569398.3834,333832.4151,head,25.0
im067_fair,552797.4831,320367.9014,head,25.0
im083_fair,561099.5359,346994.9175,head,25.0
im092_fair,549197.9226,347547.0359,head,25.0
iw026_fair,586821.764,330908.6948,head,25.0
iw033_fair,574229.5703,326852.8308,head,25.0
iw036_fair,575119.6194,334804.1871,head,25.0
iw038_fair,563607.6479999999,317993.439,head,25.0
iw040_fair,559080.9039,326923.4079,head,25.0
iw047_fair,555425.91,320024.6403,head,25.0
iw050_fair,555780.6938,320303.0955,head,25.0
iw058_fair,598016.6468,325848.0549,head,25.0
iw059_fair,556380.457,326106.1769,head,25.0
iw064_fair,560317.6391,330112.466,head,25.0
jd230_fair,597117.9395,322018.4664,head,25.0
jf005_fair,596182.8086,343374.6999,head,25.0
kk372_fair,567308.1496,338326.0294,head,25.0
kk674_fair,555376.6419,319764.4797,head,25.0
kk676_fair,561595.9736,331766.9172,head,25.0
kk682_fair,557444.3987,319193.4136,head,25.0
kk683_fair,575717.5577,352390.8946,head,25.0
kk685_fair,587670.8628,320390.6743,head,25.0
kk687_poor,569578.0174,334090.9031,head,35.0
kk689_fair,577531.7935,339965.4488,head,25.0
kk694_fair,579583.4498,333151.99600000004,head,25.0
km094_fair,595092.7339999999,323718.104,head,25.0
km222_fair,570294.2177,334374.7175,head,25.0
km224_fair,568081.9111,323184.5565,head,25.0
km226_fair,574463.6344,341080.6734,head,25.0
km229_fair,584991.324,320986.8153,head,25.0
km232_fair,584699.7165,324542.1124,head,25.0
km234_fair,573393.7354,344118.6222,head,25.0
km239_fair,556475.966,318079.6147,head,25.0
km240_fair,553990.7828,316189.1049,head,25.0
km245_fair,546458.1575,320397.9951,head,25.0
km246_fair,571923.1074,328715.3086,head,25.0
km267_poor,575152.4238,334765.7631,head,35.0
km297_fair,577830.0801,331648.2022,head,25.0
km300_fair,570620.3791,326469.53,head,25.0
km617_fair,596490.6678,330354.387,head,25.0
km654_fair,565103.9577,334696.7398,head,25.0
km655_fair,559841.8634,348598.799,head,25.0
km678_poor,580821.4418,342678.1823,head,35.0
kn147_poor,555334.1478,349925.5994,head,35.0
kn152_fair,575214.8074,352389.315,head,25.0
kn165_fair,581473.0366,348372.9379,head,25.0
kn385_poor,555546.8493,352054.3327,head,35.0
kp153_poor,543658.9157,348689.333,head,35.0
kp179_poor,549298.0,348307.41,head,35.0
kp189_fair,574591.6967,340932.8525,head,25.0
kp193_fair,553447.4913,325612.1959,head,25.0
kp194_fair,569041.8715,339297.245,head,25.0
kp702_fair,559650.4367,329220.3671,head,25.0
kp703_fair,571699.7654,340814.4393,head,25.0
kp725_fair,589026.0453,328478.9273,head,25.0
kp737_fair,590337.5235,325424.6424,head,25.0
kp739_fair,557613.6752,319519.7173,head,25.0
kp741_fair,555687.2679,320215.2069,head,25.0
kp742_fair,557423.5538,328463.4581,head,25.0
kp744_fair,567604.544,337154.8026,head,25.0
kp748_fair,555302.0308,319962.1474,head,25.0
kp749_fair,573895.6458,335514.6116,head,25.0
kp755_fair,563540.9779,324651.9344,head,25.0
kp756_fair,568722.8213,339480.9917,head,25.0
kp775_fair,594952.8925,344191.1979,head,25.0
kp781_fair,567248.0856,349745.3961,head,25.0
kp783_fair,578967.1364,335707.9869,head,25.0
kp795_poor,573194.7883,332733.8826,head,35.0
kr324_fair,554664.9917,317370.495,head,25.0
kr341_fair,574469.4362,349211.4191,head,25.0
kr343_fair,543332.1924,315848.3849,head,25.0
kr349_fair,569989.9074,325769.4732,head,25.0
kr878_fair,567194.4716,352149.8699,head,25.0
kr906_fair,556196.5332,335739.4872,head,25.0
kr911_poor,565041.8988,347828.0726,head,35.0
kr922_fair,578462.3041,313611.9418,head,25.0
kr923_fair,599766.8984,324666.3923,head,25.0
kr933_fair,587136.1598,347787.8159,head,25.0
kr971_fair,560828.9899,344181.6132,head,25.0
kr975_fair,569722.3215,334122.3378,head,25.0
kr977_fair,569019.4065,339621.475,head,25.0
kr982_fair,579004.8586,342890.5678,head,25.0
ks341_fair,551421.1165,321307.3067,head,25.0
ks342_fair,557809.7129,326704.4549,head,25.0
ks359_fair,558795.3913,324153.6381,head,25.0
ks360_fair,560708.5338,328706.0885,head,25.0
ks361_fair,564088.5756,317842.8115,head,25.0
ks362_fair,555095.582,320507.4152,head,25.0
ks901_fair,583275.9663,332772.1817,head,25.0
ks913_fair,575613.9011,347567.3222,head,25.0
ks928_poor,588450.5831,349501.7177,head,35.0
ks958_fair,597724.124,349271.4244,head,25.0
ks959_poor,582925.9987,344330.2081,head,35.0
ks969_fair,578553.8169,337394.6281,head,25.0
ks970_fair,577152.9487,338634.9627,head,25.0
ks975_fair,589573.154,352553.679,head,25.0
ks985_fair,600228.8982,332207.2634,head,25.0
ks998_fair,597412.3639,332110.6506,head,25.0
kt601_fair,552660.1312,327833.1141,head,25.0
kt620_fair,573145.6968,324134.9014,head,25.0
kt622_fair,561810.8581,320227.2232,head,25.0
kt624_fair,587364.1249,325038.088,head,25.0
kt628_poor,574794.9396,332412.7682,head,35.0
kt630_fair,594890.7972,350537.7674,head,25.0
kt639_fair,568816.9876,335093.1073,head,25.0
kt642_poor,568797.4083,335043.3655,head,35.0
kt643_fair,579180.0547,348654.5447,head,25.0
kt648_fair,583870.049,347743.7152,head,25.0
kt652_fair,559956.4819,322151.2469,head,25.0
kt654_fair,569687.4456,347519.9158,head,25.0
kt657_fair,581905.0897,344164.5145,head,25.0
kt658_fair,553375.5987,329531.7955,head,25.0
kt663_fair,588028.4627,349318.9508,head,25.0
kt690_fair,574693.3879999999,342700.8251,head,25.0
kt696_fair,577133.0916,328589.9945,head,25.0
ku036_poor,577988.1638,341064.5928,head,35.0
ku338_fair,570310.2892,334021.5679,head,25.0
ku340_fair,563186.0920000001,331471.308,head,25.0
ku341_fair,553762.0667,334697.76,head,25.0
ku344_fair,575294.1027,334842.1012,head,25.0
ku348_fair,582758.1143,333477.4978,head,25.0
ku362_fair,569634.8938,334060.6385,head,25.0
ku375_fair,555345.239,319961.3365,head,25.0
ku381_fair,553763.9761,328575.6854,head,25.0
ku386_fair,573442.9314,332802.1706,head,25.0
ku392_fair,580499.3279,333230.5307,head,25.0
ku394_fair,554412.5055,315883.6058,head,25.0
ku396_fair,559223.8366,335051.3278,head,25.0
kv002_fair,559866.7313,324800.1665,head,25.0
kv010_poor,578055.0395,341210.6988,head,35.0
kv012_fair,565947.4164,348854.5716,head,25.0
kv034_l_fair,585495.4032,347768.2263,head,25.0
kv060_fair,569039.4870000001,339347.1708,head,25.0
kv062_poor,575316.1998,334779.0245,head,35.0
kv063_fair,576384.0499,328834.9786,head,25.0
kv100_fair,590624.2411,334246.0441,head,25.0
kv858_fair,564378.17,349819.3387,head,25.0
kw309_fair,595651.8819,340098.0894,head,25.0
kw326_fair,590327.1456,346621.8724,head,25.0
kw329_fair,584465.3476,345094.5188,head,25.0
kw341_fair,579477.3867,337305.9115,head,25.0
kw348_fair,596912.2142,349445.3293,head,25.0
kw366_fair,586370.1319,332621.9102,head,25.0
kw387_fair,570990.2557,351117.9455,head,25.0
kw475_fair,554760.68,332254.7494,head,25.0
kw486_fair,570385.5365,335345.4928,head,25.0
kw491_fair,549183.0403,348275.5518,head,25.0
kx507_fair,562536.8405,331553.4107,head,25.0
kx527_fair,554513.285,334175.9665,head,25.0
kx540_fair,600333.3054,313171.12100000004,head,25.0
kx552_fair,571967.3675,326024.1949,head,25.0
kx554_fair,575658.1809,327552.1362,head,25.0
kx556_fair,565269.8486,331377.3445,head,25.0
kx575_fair,592737.1265,316696.1171,head,25.0
kx578_fair,599087.9562,315485.4142,head,25.0
kx579_fair,564812.5097,334387.3548,head,25.0
kx586_fair,560336.4766,328372.1984,head,25.0
kx592_fair,590716.8234,326442.6065,head,25.0
kx599_fair,562183.9378,320606.6866,head,25.0
ky010_poor,572434.6656,338976.7791,head,35.0
ky029_fair,566601.332,325612.3982,head,25.0
ky031_fair,591479.4909,332459.1405,head,25.0
ky041_fair,587399.5336,329784.6817,head,25.0
ky043_fair,574381.591,320811.2069,head,25.0
la452_l_fair,553789.4319,345643.3079,head,25.0
la462_fair,555301.3253,349833.2861,head,25.0
la787_fair,565285.4001,350722.0293,head,25.0
la799_fair,568188.9695,339193.6238,head,25.0
la830_fair,567831.4443,345966.3677,head,25.0
la832_fair,555326.8226,349177.1809,head,25.0
lb365_fair,566948.8134,342559.7752,head,25.0
lb368_fair,561145.483,350840.4016,head,25.0
lc692_poor,564027.6151,333966.2967,head,35.0
lc701_fair,569561.437,333927.9844,head,25.0
lc706_poor,557997.4669,337345.6864,head,35.0
ld308_fair,559754.4982,347702.8286,head,25.0
ld312_fair,569810.7951,333865.8872,head,25.0
ld328_fair,567646.8313,343751.1524,head,25.0
ld358_fair,567121.2155,342415.4107,head,25.0
lg402_fair,592519.3922,319008.7749,head,25.0
lg412_fair,560748.6435,345231.0559,head,25.0
lg414_fair,558635.9553,351228.1773,head,25.0
lg426_fair,593292.2967,314942.5383,head,25.0
lg454_fair,574554.1774,337831.18,head,25.0
lg458_fair,571319.6792,340232.2207,head,25.0
lg470_fair,584788.7401,331898.7343,head,25.0
lg471_fair,586148.0696,329086.9424,head,25.0
lg473_fair,597836.775,336371.75299999997,head,25.0
lg481_fair,554562.2502,321057.5871,head,25.0
lg495_fair,554905.2933,321787.0926,head,25.0
lg497_fair,571182.0901,340161.3698,head,25.0
li825_fair,590131.6182,332415.8947,head,25.0
lj262_fair,561052.3375,346887.8685,head,25.0
lj270_fair,562911.3035,345646.927,head,25.0
lj272_fair,549404.1464,351649.7924,head,25.0
lj274_fair,548938.9964,320147.4399,head,25.0
lj652_fair,557204.6494,328921.5093,head,25.0
lj673_fair,579243.1885,313247.9858,head,25.0
lj689_fair,566461.7155,321746.5082,head,25.0
lj692_fair,554463.0536,322414.3858,head,25.0
lj854_fair,569077.0312,339613.0443,head,25.0
lj868_fair,570590.7203,333678.772,head,25.0
lj869_fair,573849.6525,328795.8989,head,25.0
lj871_fair,573086.0936,343485.9639,head,25.0
lj874_fair,577784.299,342144.6251,head,25.0
lj877_fair,580881.5629,347306.6118,head,25.0
lj887_fair,568705.517,339383.4743,head,25.0
lj890_fair,567892.6418,336605.2994,head,25.0
lj891_fair,559486.7657,326440.3168,head,25.0
lj892_fair,581233.1038,335724.2786,head,25.0
lj893_fair,571086.5339,342090.4203,head,25.0
lj894_fair,570583.4607,333721.054,head,25.0
lj908_fair,570334.9966,328540.7092,head,25.0
lj917_poor,551431.1095,321112.7824,head,35.0
lj919_fair,555493.9749,320185.9561,head,25.0
lj922_fair,560768.1929,329258.6356,head,25.0
lj936_fair,579693.4782,321622.6541,head,25.0
lj938_good,596194.9338,322980.0643,head,25.0
lj940_fair,563896.0133,348484.138,head,25.0
lj941_fair,583173.4614,349986.9741,head,25.0
lj944_fair,587947.7742,351519.7128,head,25.0
lj946_fair,569269.1773,339210.7558,head,25.0
ll059_fair,557287.7451,324123.9068,head,25.0
ll060_fair,559394.3182,322628.8906,head,25.0
ll062_fair,600073.8447,313504.2868,head,25.0
ll064_fair,591452.095,321127.692,head,25.0
ll339_fair,559359.3238,342658.9247,head,25.0
ll561_fair,574392.7095,345723.4592,head,25.0
ll563_poor,574026.3027,345702.2382,head,35.0
ll564_fair,563588.4274,331775.2643,head,25.0
ll572_fair,566149.2622,348383.5348,head,25.0
ll579_fair,576222.713,338178.662,head,25.0
lm303_fair,566383.6031,315126.5893,head,25.0
lm316_fair,559567.1641,329215.543,head,25.0
lm327_fair,576943.9129,341965.4222,head,25.0
lm369_fair,571907.5448,340823.4358,head,25.0
lm371_fair,555193.8217,331627.6766,head,25.0
lm372_fair,548098.2205,320433.386,head,25.0
lm376_fair,597403.1099,339600.268,head,25.0
lm382_fair,557737.3882,319513.9044,head,25.0
lm386_fair,556374.2263,318215.2051,head,25.0
lm388_fair,582096.0457,320642.7429,head,25.0
lm390_fair,597940.9309,325070.6667,head,25.0
lm392_fair,563126.4993,331656.7177,head,25.0
lm651_fair,546602.1303,352246.9676,head,25.0
lm661_fair,542220.6733,352183.7993,head,25.0
lm662_fair,552877.2728,337337.1996,head,25.0
lm666_fair,542848.0676,348276.6826,head,25.0
lm667_fair,554351.9318,332486.3132,head,25.0
lm679_fair,542364.728,351094.8885,head,25.0
lm965_fair,556295.0912,326037.1765,head,25.0
ln909_fair,569832.4009,332584.8857,head,25.0
ln910_fair,573328.8628,335607.8709,head,25.0
ln918_fair,574875.4692,323605.6081,head,25.0
ln924_fair,569796.2867,334425.5214,head,25.0
ln925_fair,563859.1641,317871.5871,head,25.0
ln927_fair,569529.4655,334403.7362,head,25.0
ln934_fair,554963.6059,321891.396,head,25.0
ln937_fair,571623.5325,325364.6971,head,25.0
ln958_fair,592332.8748,317696.0043,head,25.0
ln971_fair,579006.7951,336645.7233,head,25.0
ln984_fair,573317.5716,344299.6909,head,25.0
ln987_fair,593656.4725,339704.5581,head,25.0
ln988_fair,567590.3806,337218.2302,head,25.0
ln989_fair,585801.3565,328559.8641,head,25.0
ln990_fair,574712.1037,333213.8869,head,25.0
lt660_fair,558510.3934,343279.8479,head,25.0
lt674_fair,588412.7122,315873.8939,head,25.0
lv006_poor,574464.7094,337635.9342,head,35.0
lv018_poor,584168.2108,345141.6351,head,35.0
lv022_fair,576992.5292,328888.0399,head,25.0
lv024_fair,580533.3934,314042.29600000003,head,25.0
lv034_fair,578915.7281,316418.567,head,25.0
lv036_fair,580198.3484,343020.2073,head,25.0
lv038_fair,598171.2668,327380.6858,head,25.0
lv044_fair,563441.0484,328706.9479,head,25.0
lv057_fair,575257.0435,338643.2815,head,25.0
lv061_fair,581341.6355,347647.3068,head,25.0
lv065_fair,574669.399,340626.941,head,25.0
lv092_fair,598908.1139,326768.7273,head,25.0
lv093_fair,578400.3042,342163.73799999995,head,25.0
lv100_fair,555282.8485,319896.4954,head,25.0
lv201_fair,557761.0027,326620.6068,head,25.0
lv202_fair,563638.0915,315304.6359,head,25.0
lv206_fair,589381.3364,326289.126,head,25.0
lv215_fair,554051.4789,322060.3196,head,25.0
lv226_fair,555048.5991,321609.7125,head,25.0
lv242_fair,579060.3222,336023.0325,head,25.0
lv245_fair,553371.616,325872.5891,head,25.0
lv246_fair,579647.8529,339103.3362,head,25.0
lv251_fair,555168.3297,320010.1725,head,25.0
lv264_fair,550427.5179999999,321175.4833,head,25.0
lv276_poor,554104.8484,322118.0278,head,35.0
lv297_fair,554727.6958,322413.3232,head,25.0
lv298_fair,554585.0617,322055.0867,head,25.0
lv299_fair,554727.3661,322412.4264,head,25.0
lv300_fair,579009.0179,312810.2006,head,25.0
lv675_fair,577400.238,342324.39200000005,head,25.0
lv992_fair,549703.2320000001,320832.8083,head,25.0
lv998_fair,563725.6346,317840.3578,head,25.0
lx322_fair,561151.7851,330029.4255,head,25.0
lx325_fair,559616.0851,321753.516,head,25.0
lx326_fair,583013.547,330988.6199,head,25.0
lx345_fair,553914.2636,316199.6895,head,25.0
lx357_fair,578091.4846,342400.11100000003,head,25.0
lx361_poor,581503.9469,344843.9192,head,35.0
lx367_fair,560320.3159,330044.6555,head,25.0
lx370_fair,558703.2691,325515.8892,head,25.0
lx372_fair,570434.4627,323783.9514,head,25.0
lx377_fair,558052.0145,326610.8683,head,25.0
lx384_fair,570083.5466,326468.0811,head,25.0
lx385_fair,559939.8736,315243.7744,head,25.0
lx400_fair,558588.7083,324193.4337,head,25.0
ly782_fair,571209.9759,324257.3442,head,25.0
ly783_fair,567058.7589,324168.3808,head,25.0
ly784_fair,559940.0658,320568.5972,head,25.0
ly792_fair,566090.5779,322450.2326,head,25.0
ly795_fair,574327.4856,349409.6381,head,25.0
ly799_fair,561751.5412,330028.5694,head,25.0
lz921_fair,577944.1936,312964.0365,head,25.0
lz926_fair,573656.5662,324307.899,head,25.0
lz929_fair,599544.8076,337258.2694,head,25.0
lz930_fair,556140.2247,318450.8785,head,25.0
lz933_fair,556595.8205,318314.4222,head,25.0
lz936_fair,560965.6374,322706.4265,head,25.0
lz939_fair,576160.1258,321272.2903,head,25.0
lz943_fair,560271.6304,323962.9936,head,25.0
lz947_fair,557654.4351,326411.8388,head,25.0
lz976_n_fair,556498.7427,352167.5287,head,25.0
lz980_fair,584205.3261,314055.5159,head,25.0
lz983_fair,570883.7165,338251.7824,head,25.0
lz984_fair,594898.7392,316390.4023,head,25.0
mb511_fair,568090.1389,336719.8503,head,25.0
mb526_fair,569989.8284,336791.8887,head,25.0
mb532_fair,555747.4017,320247.9059,head,25.0
mb534_fair,587284.9289,325952.0213,head,25.0
mb535_fair,592185.1296,342146.8492,head,25.0
mb552_fair,599052.3681,326886.0269,head,25.0
mb555_fair,568630.1795,320271.2917,head,25.0
mb557_fair,581123.7185,333988.4258,head,25.0
mb562_fair,577896.6299,346083.1354,head,25.0
mb570_fair,568859.6439,339472.99799999996,head,25.0
mb572_fair,565058.6403,326546.7848,head,25.0
mb578_fair,594783.672,336316.4444,head,25.0
mb580_fair,579512.5417,332024.3591,head,25.0
mc006_poor,564678.5241,347317.7082,head,35.0
mc129_fair,555302.2873,320502.0737,head,25.0
mc134_fair,555325.2728,319901.4724,head,25.0
mc137_fair,599342.8114,316973.9843,head,25.0
mc140_fair,563087.4841,331918.0093,head,25.0
mc144_fair,557698.4532,326554.0396,head,25.0
mc155_fair,558799.0004,327653.7998,head,25.0
mc156_fair,572376.8755,329155.2516,head,25.0
mc160_fair,580539.0326,315186.6205,head,25.0
mc173_fair,558667.7576,335260.293,head,25.0
mc506_fair,560318.6408,330579.2382,head,25.0
mc543_fair,556230.0809,351293.4722,head,25.0
mc544_fair,579793.007,344188.5319,head,25.0
mc551_fair,546528.0069,344591.5574,head,25.0
mc585_fair,539547.6274,351978.0905,head,25.0
md279_fair,542734.3921,348598.5647,head,25.0
md289_fair,568713.0693,339590.75,head,25.0
md292_fair,542908.1709,347941.2893,head,25.0
md306_fair,575964.8568,332539.9077,head,25.0
me381_fair,574716.1423,338307.6765,head,25.0
me383_fair,561806.7423,321249.3968,head,25.0
me387_fair,555922.0254,317366.1267,head,25.0
me407_fair,591509.2198,333293.5618,head,25.0
me408_fair,591919.7064,318694.0375,head,25.0
me418_fair,566282.2123,326912.8989,head,25.0
me419_fair,560016.2172,315234.968,head,25.0
me424_fair,597998.6084,326289.6133,head,25.0
me426_fair,597973.7724,326107.7466,head,25.0
me431_fair,575783.7344,338862.7766,head,25.0
me451_fair,558328.1513,343402.9513,head,25.0
me452_fair,559023.5771,343435.4032,head,25.0
me458_fair,576096.2353,345450.2841,head,25.0
me459_fair,587397.4218,319385.7992,head,25.0
me460_fair,569841.1502,326331.998,head,25.0
me465_fair,598731.5767,339651.3715,head,25.0
me479_fair,552769.4918,319121.0296,head,25.0
me491_fair,559993.5206,327870.5701,head,25.0
me733_fair,553420.0891,333963.3975,head,25.0
me804_fair,584423.1221,344998.2632,head,25.0
me853_fair,579462.6203,337540.5326,head,25.0
me855_fair,589895.0797,348966.0545,head,25.0
me884_poor,572008.5683,337681.99600000004,head,35.0
mf008_fair,569191.1119,333603.9843,head,25.0
mg007_fair,550508.5607,321047.8206,head,25.0
mg016_fair,592994.8269,340541.9978,head,25.0
mg045_fair,576099.9909,347264.7467,head,25.0
mg050_poor,569665.9907,334368.4143,head,35.0
mg064_fair,573451.6588,313952.4195,head,25.0
mg066_fair,582011.5178,313168.3715,head,25.0
mg067_fair,582840.9822,332709.8308,head,25.0
mg071_fair,578527.1596,333972.4278,head,25.0
mg073_fair,597111.6246,320562.4429,head,25.0
mg531_fair,589821.1004,317732.07399999996,head,25.0
mg538_fair,594298.095,320785.9692,head,25.0
mj821_fair,563192.0619,331605.9449,head,25.0
mj831_fair,599213.1184,324904.6184,head,25.0
mj837_fair,557777.878,315094.0936,head,25.0
mj846_t_poor,590075.4892,338779.0737,head,35.0
mj849_fair,560685.955,334712.9303,head,25.0
mj854_fair,562354.8039,324638.3074,head,25.0
mj858_fair,557815.0023,324066.0443,head,25.0
mj868_fair,577257.433,339428.0859,head,25.0
mj876_fair,561396.9249,326871.4408,head,25.0
mj877_fair,550240.6017,321048.8514,head,25.0
mj887_poor,579237.1103,344259.1751,head,35.0
mj895_fair,591148.3157,329144.0636,head,25.0
mj897_fair,569485.3689,330005.353,head,25.0
mk603_fair,566946.372,329850.2809,head,25.0
mk605_fair,559477.7916,329183.9593,head,25.0
mk610_fair,581203.7008,324080.4808,head,25.0
mk612_poor,579961.7168,329778.4434,head,35.0
mk619_fair,587988.2671,318983.3722,head,25.0
mk624_fair,594031.5025,313856.6617,head,25.0
mk642_fair,562147.3293,330421.1991,head,25.0
mk645_fair,573464.3112,312376.2011,head,25.0
mk675_fair,557001.3158,325094.9926,head,25.0
mk677_fair,578219.8653,342665.6053,head,25.0
mk679_fair,582785.4686,346710.9591,head,25.0
mk683_fair,585373.3416,318925.5141,head,25.0
mk904_fair,558165.0453,317001.3085,head,25.0
mk905_fair,542264.0572,345667.6733,head,25.0
mk911_fair,580949.0857,347575.3309,head,25.0
mk913_fair,562799.0329999999,321559.5488,head,25.0
mk943_fair,567058.8983,342491.56799999997,head,25.0
mk965_fair,556843.8515,323468.4409,head,25.0
mk966_fair,557127.0364,317421.5348,head,25.0
mk984_fair,558707.0386,343416.0523,head,25.0
mk993_fair,543330.8706,313415.9225,head,25.0
mm371_fair,555143.2660000001,319850.1972,head,25.0
mm379_fair,557023.5722,323898.8712,head,25.0
mm384_fair,569121.6109,323233.1246,head,25.0
mm385_fair,549937.7511,320816.9019,head,25.0
mm389_fair,558405.4669,343304.6154,head,25.0
mm394_fair,570523.7255,329799.7693,head,25.0
mm395_fair,582673.1854,332925.2959,head,25.0
mm397_fair,559770.1869,324535.4804,head,25.0
mm398_fair,566480.7537,323147.3444,head,25.0
mm399_fair,570274.5702,323824.9611,head,25.0
mo514_fair,596672.6020000001,319122.9249,head,25.0
mo519_fair,588485.7395,320266.3031,head,25.0
mo522_fair,595601.1196,316763.6734,head,25.0
mo524_poor,592814.89,350356.4785,head,35.0
mo531_fair,581832.0357,349351.2508,head,25.0
mo550_fair,573512.7379,324276.8283,head,25.0
mo564_fair,561506.9377,317078.5485,head,25.0
mo569_fair,557919.0143,317005.2241,head,25.0
mo573_fair,554572.3354,320984.3968,head,25.0
mo577_fair,597588.2706,324969.1873,head,25.0
mo580_fair,593745.9683,315131.5619,head,25.0
mo598_poor,594754.1456,348540.1763,head,35.0
mo706_fair,579490.1409,349299.4279,head,25.0
mo730_poor,598042.063,348835.3156,head,35.0
mo762_fair,593837.6736,338062.6751,head,25.0
mo771_fair,556145.5192,334269.7497,head,25.0
mo783_fair,581928.7962,346500.8141,head,25.0
mo799_fair,555474.8702,316331.6085,head,25.0
mo800_fair,587423.3399,320488.4642,head,25.0
mp606_fair,570464.6574,334092.9876,head,25.0
mp654_fair,541925.5738,345482.8629,head,25.0
mp658_fair,562163.0189,346506.8295,head,25.0
mp664_fair,562452.2287,346219.7748,head,25.0
mp665_fair,562698.5392,345773.495,head,25.0
mq615_fair,566929.5909,342446.8609,head,25.0
mq659_fair,578859.8794,340929.0208,head,25.0
mq676_fair,542404.5485,352202.5565,head,25.0
mq682_fair,555186.5707,330695.0546,head,25.0
mq683_poor,560627.0592,335025.0292,head,35.0
mq812_fair,577820.8122,315186.6776,head,25.0
mq827_fair,579469.6073,325333.4767,head,25.0
mq828_fair,545042.1373,316753.5807,head,25.0
mq854_fair,557849.7987,326638.9184,head,25.0
mq858_fair,556504.9949,330360.3147,head,25.0
mq957_fair,585709.7758,343082.9715,head,25.0
mq977_fair,585042.1625,328641.1496,head,25.0
mq985_fair,587883.7808,312835.0264,head,25.0
mq993_fair,575387.7175,338145.7133,head,25.0
mt137_fair,589210.2352,334932.6745,head,25.0
mt138_fair,582390.3163,329015.6713,head,25.0
mt156_poor,580311.6565,312368.1096,head,35.0
mt165_fair,554760.1153,321260.1619,head,25.0
mt166_fair,567373.1519,342384.4533,head,25.0
